recorded_utc,recorded_wib,timestamp_source,event_date,source,url,event_id,event_label,event_text,event_code,event_root_code,actor1,actor2,country,goldstein_scale,num_mentions,num_sources,num_articles,avg_tone,dedup_key,news_id
2025-10-22 04:45:00+00:00,2025-10-22 04:45:00+00:00,DATEADDED_UTC,2025-10-22,newsx.com,https://www.newsx.com/india/who-is-francesca-orsini-uk-based-hindi-scholar-deported-from-india-over-visa-violations-96797/,1269961568,AUTHORITIES 112,actor1 AUTHORITIES actor2 event_code 112 event_root_code 11 country IN,112,11,AUTHORITIES,,IN,-2.0,5,1,5,-6.0790273556231,1269961568,1269961568
2025-10-22 05:30:00+00:00,2025-10-22 05:30:00+00:00,DATEADDED_UTC,2025-10-22,thetimes-tribune.com,https://www.thetimes-tribune.com/2025/10/22/commentary-donald-trump-applies-his-strongman-approach-to-latin-america/,1269966581,BRAZIL 120 PRESIDENT,actor1 BRAZIL actor2 PRESIDENT event_code 120 event_root_code 12 country BR,120,12,BRAZIL,PRESIDENT,BR,-4.0,8,1,8,-2.54335260115607,1269966581,1269966581
2025-10-22 05:30:00+00:00,2025-10-22 05:30:00+00:00,DATEADDED_UTC,2025-10-22,nationalmemo.com,https://www.nationalmemo.com/hegseth-generals-2674220625,1269967159,MILITARY 173,actor1 MILITARY actor2 event_code 173 event_root_code 17 country US,173,17,MILITARY,,US,-5.0,6,1,6,-7.63636363636363,1269967159,1269967159
2025-10-22 08:30:00+00:00,2025-10-22 08:30:00+00:00,DATEADDED_UTC,2025-10-22,russiaherald.com,http://www.russiaherald.com/news/278650025/yes-pm-carney-confirms-arrest-of-netanyahu-if-he-enters-canada-calls-for-free-and-viable-palestinian-state,1269990773,OTTAWA 173 PRIME MINISTER,actor1 OTTAWA actor2 PRIME MINISTER event_code 173 event_root_code 17 country IS,173,17,OTTAWA,PRIME MINISTER,IS,-5.0,9,3,9,-0.5449591280654,1269990773,1269990773
2025-10-22 08:30:00+00:00,2025-10-22 08:30:00+00:00,DATEADDED_UTC,2025-10-22,express.co.uk,https://www.express.co.uk/news/politics/2124352/rachel-reeves-blames-brexit-huge-tax-hike-plans,1269990935,BRITAIN 100 THE EU,actor1 BRITAIN actor2 THE EU event_code 100 event_root_code 10 country UK,100,10,BRITAIN,THE EU,UK,-5.0,10,1,10,-3.3955857385399,1269990935,1269990935
2025-10-22 08:45:00+00:00,2025-10-22 08:45:00+00:00,DATEADDED_UTC,2025-10-22,irishtimes.com,https://www.irishtimes.com/world/us/2025/10/22/he-was-aware-ex-biden-press-secretary-mounts-lonely-defence-of-former-president/,1269993705,MEDIA 111 HAMAS,actor1 MEDIA actor2 HAMAS event_code 111 event_root_code 11 country US,111,11,MEDIA,HAMAS,US,-2.0,10,1,10,-2.75103163686382,1269993705,1269993705
2025-10-22 09:15:00+00:00,2025-10-22 09:15:00+00:00,DATEADDED_UTC,2025-10-22,malaysiakini.com,https://www.malaysiakini.com/news/758716,1269998160,GOVERNMENT 141 SABAH,actor1 GOVERNMENT actor2 SABAH event_code 141 event_root_code 14 country,141,14,GOVERNMENT,SABAH,,-6.5,10,1,10,1.42857142857143,1269998160,1269998160
2025-10-22 09:30:00+00:00,2025-10-22 09:30:00+00:00,DATEADDED_UTC,2025-10-22,dailypost.ng,https://dailypost.ng/2025/10/22/govs-defection-to-ruling-party-amputates-democracy-adc-chieftain/,1269999778,AFRICA 120 RULING PARTY,actor1 AFRICA actor2 RULING PARTY event_code 120 event_root_code 12 country NI,120,12,AFRICA,RULING PARTY,NI,-4.0,10,1,10,-2.11640211640212,1269999778,1269999778
2025-10-22 09:45:00+00:00,2025-10-22 09:45:00+00:00,DATEADDED_UTC,2025-10-22,economictimes.indiatimes.com,https://economictimes.indiatimes.com/news/international/business/china-seeks-sensitive-data-from-us-firms-in-semiconductor-probe/articleshow/124737250.cms,1270002806,REPRESENTATIVES 124,actor1 REPRESENTATIVES actor2 event_code 124 event_root_code 12 country US,124,12,REPRESENTATIVES,,US,-4.0,10,1,10,0.53475935828877,1270002806,1270002806
2025-10-22 10:45:00+00:00,2025-10-22 10:45:00+00:00,DATEADDED_UTC,2025-10-22,yahoo.com,https://www.yahoo.com/news/articles/two-texas-redistricting-cases-37-100000633.html,1270012827,SUPREME COURT 110 NORTH CAROLINA,actor1 SUPREME COURT actor2 NORTH CAROLINA event_code 110 event_root_code 11 country US,110,11,SUPREME COURT,NORTH CAROLINA,US,-2.0,16,2,16,-1.67439779770881,1270012827,1270012827
2025-10-22 11:30:00+00:00,2025-10-22 11:30:00+00:00,DATEADDED_UTC,2025-10-22,swissinfo.ch,https://www.swissinfo.ch/eng/geneva-organisations/un-ngo-accuses-beijing-and-moscow-of-blocking-funding/90205697,1270019496,GENEVA 112 BEIJING,actor1 GENEVA actor2 BEIJING event_code 112 event_root_code 11 country CH,112,11,GENEVA,BEIJING,CH,-2.0,14,1,8,-2.96296296296296,1270019496,1270019496
2025-10-22 12:00:00+00:00,2025-10-22 12:00:00+00:00,DATEADDED_UTC,2025-10-22,bssnews.net,https://www.bssnews.net/news-flash/323880,1270025196,CABINET 1041,actor1 CABINET actor2 event_code 1041 event_root_code 10 country BG,1041,10,CABINET,,BG,-5.0,10,1,10,-1.06666666666666,1270025196,1270025196
2025-10-22 12:00:00+00:00,2025-10-22 12:00:00+00:00,DATEADDED_UTC,2025-10-22,allafrica.com,https://allafrica.com/stories/202510220051.html,1270025506,LAWMAKER 173,actor1 LAWMAKER actor2 event_code 173 event_root_code 17 country NI,173,17,LAWMAKER,,NI,-5.0,10,1,10,-9.81067125645443,1270025506,1270025506
2025-10-22 12:00:00+00:00,2025-10-22 12:00:00+00:00,DATEADDED_UTC,2025-10-22,foxnews.com,https://www.foxnews.com/world/north-korea-launches-ballistic-missiles-days-before-trumps-visit-peninsula,1270025699,PYONGYANG 194 SOUTH KOREA,actor1 PYONGYANG actor2 SOUTH KOREA event_code 194 event_root_code 19 country KS,194,19,PYONGYANG,SOUTH KOREA,KS,-10.0,10,1,10,-0.78947368421053,1270025699,1270025699
2025-10-22 12:15:00+00:00,2025-10-22 12:15:00+00:00,DATEADDED_UTC,2025-10-22,globalsecurity.org,https://www.globalsecurity.org/security/library/news/2025/10/sec-251021-californiagov-newsom01.htm,1270028379,ATTORNEY GENERAL 115 MILITARY,actor1 ATTORNEY GENERAL actor2 MILITARY event_code 115 event_root_code 11 country US,115,11,ATTORNEY GENERAL,MILITARY,US,-2.0,8,1,8,-4.9221183800623,1270028379,1270028379
2025-10-22 12:45:00+00:00,2025-10-22 12:45:00+00:00,DATEADDED_UTC,2025-10-22,swissinfo.ch,https://www.swissinfo.ch/eng/climate-solutions/federal-council-rejects-wind-power-popular-initiatives-without-a-counter-proposal/90206677,1270033986,SWISS 127,actor1 SWISS actor2 event_code 127 event_root_code 12 country GM,127,12,SWISS,,GM,-5.0,6,1,6,0.0,1270033986,1270033986
2025-10-22 12:45:00+00:00,2025-10-22 12:45:00+00:00,DATEADDED_UTC,2025-10-22,focustaiwan.tw,https://focustaiwan.tw/society/202510220018,1270034971,TAIWAN 173 PROSECUTOR,actor1 TAIWAN actor2 PROSECUTOR event_code 173 event_root_code 17 country TW,173,17,TAIWAN,PROSECUTOR,TW,-5.0,8,1,8,-9.42857142857147,1270034971,1270034971
2025-10-22 14:00:00+00:00,2025-10-22 14:00:00+00:00,DATEADDED_UTC,2025-10-22,dailyrecord.co.uk,https://www.dailyrecord.co.uk/news/scottish-news/family-scots-lawyer-murdered-speak-36112648,1270048304,SCOT 190,actor1 SCOT actor2 event_code 190 event_root_code 19 country UK,190,19,SCOT,,UK,-10.0,10,1,10,-2.08728652751423,1270048304,1270048304
2025-10-22 14:00:00+00:00,2025-10-22 14:00:00+00:00,DATEADDED_UTC,2025-10-22,defensenews.com,https://www.defensenews.com/congress/2017/03/02/key-gop-lawmakers-call-for-sessions-to-recuse-himself-over-russia-ties/,1270048689,SENATE 111 RUSSIA,actor1 SENATE actor2 RUSSIA event_code 111 event_root_code 11 country RS,111,11,SENATE,RUSSIA,RS,-2.0,7,1,4,-2.46636771300449,1270048689,1270048689
2025-10-22 14:15:00+00:00,2025-10-22 14:15:00+00:00,DATEADDED_UTC,2025-10-22,bankingnews.gr,https://www.bankingnews.gr/index.php?id=833403,1270049411,163 JUDGE,actor1 actor2 JUDGE event_code 163 event_root_code 16 country RS,163,16,,JUDGE,RS,-8.0,8,1,8,-2.49094202898551,1270049411,1270049411
2025-10-22 15:00:00+00:00,2025-10-22 15:00:00+00:00,DATEADDED_UTC,2025-10-22,cnn.com,https://www.cnn.com/2025/10/22/middleeast/icj-israel-humanitarian-aid-gaza-intl,1270058412,ISRAELI 112 THE UN,actor1 ISRAELI actor2 THE UN event_code 112 event_root_code 11 country IS,112,11,ISRAELI,THE UN,IS,-2.0,10,1,10,-5.32359081419624,1270058412,1270058412
2025-10-22 15:15:00+00:00,2025-10-22 15:15:00+00:00,DATEADDED_UTC,2025-10-22,forbes.com,https://www.forbes.com/sites/adamminsky/2025/10/22/these-student-loan-borrowers-have-just-10-weeks-to-avoid-huge-tax-bomb/,1270060900,PRESIDENT 120,actor1 PRESIDENT actor2 event_code 120 event_root_code 12 country US,120,12,PRESIDENT,,US,-4.0,6,1,6,1.36275146009085,1270060900,1270060900
2025-10-22 15:45:00+00:00,2025-10-22 15:45:00+00:00,DATEADDED_UTC,2025-10-22,abc.net.au,https://www.abc.net.au/listen/programs/latenightlive/benin-bronzes-repatriation/105922406,1270066677,BENIN 145 BRITISH,actor1 BENIN actor2 BRITISH event_code 145 event_root_code 14 country UK,145,14,BENIN,BRITISH,UK,-7.5,8,1,8,-1.11111111111111,1270066677,1270066677
2025-10-22 16:00:00+00:00,2025-10-22 16:00:00+00:00,DATEADDED_UTC,2025-10-22,economictimes.indiatimes.com,https://economictimes.indiatimes.com/news/international/world-news/explainer-how-will-the-next-un-chief-be-chosen-and-who-wants-the-job/articleshow/124743686.cms,1270069619,DIPLOMAT 129,actor1 DIPLOMAT actor2 event_code 129 event_root_code 12 country FR,129,12,DIPLOMAT,,FR,-5.0,10,1,10,1.20336943441636,1270069619,1270069619
2025-10-22 16:15:00+00:00,2025-10-22 16:15:00+00:00,DATEADDED_UTC,2025-10-22,undercurrentnews.com,https://www.undercurrentnews.com/2025/10/22/us-senator-tacks-anti-iuu-rules-china-seafood-ban-into-must-pass-defense-bill/,1270073388,ALASKA 172 CHINA,actor1 ALASKA actor2 CHINA event_code 172 event_root_code 17 country CH,172,17,ALASKA,CHINA,CH,-5.0,6,1,6,0.0,1270073388,1270073388
2025-10-22 16:30:00+00:00,2025-10-22 16:30:00+00:00,DATEADDED_UTC,2025-10-22,democracynow.org,https://www.democracynow.org/2025/10/22/colombia_us,1270075223,UNITED NATIONS 130 VENEZUELA,actor1 UNITED NATIONS actor2 VENEZUELA event_code 130 event_root_code 13 country VE,130,13,UNITED NATIONS,VENEZUELA,VE,-4.4,10,1,10,-5.52147239263803,1270075223,1270075223
2025-10-22 16:30:00+00:00,2025-10-22 16:30:00+00:00,DATEADDED_UTC,2025-10-22,democracynow.org,https://www.democracynow.org/2025/10/22/headlines/trump_putin_summit_in_budapest_is_canceled,1270075788,UKRAINIAN 120 RUSSIA,actor1 UKRAINIAN actor2 RUSSIA event_code 120 event_root_code 12 country RS,120,12,UKRAINIAN,RUSSIA,RS,-4.0,6,1,6,-3.2,1270075788,1270075788
2025-10-22 17:00:00+00:00,2025-10-22 17:00:00+00:00,DATEADDED_UTC,2025-10-22,hopestandard.com,https://www.hopestandard.com/news/bc-cowichan-tribes-land-title-decision-continues-to-raise-big-reconcilliation-questions-8313907,1270080701,120 CANADA,actor1 actor2 CANADA event_code 120 event_root_code 12 country CA,120,12,,CANADA,CA,-4.0,16,2,16,-1.19743853835475,1270080701,1270080701
2025-10-22 17:30:00+00:00,2025-10-22 17:30:00+00:00,DATEADDED_UTC,2025-10-22,thejournal.ie,https://www.thejournal.ie/catherine-connolly-ai-deepfake-condemns-6851912-Oct2025/,1270085963,ELECTORAL COMMISSION 114,actor1 ELECTORAL COMMISSION actor2 event_code 114 event_root_code 11 country EI,114,11,ELECTORAL COMMISSION,,EI,-2.0,5,1,5,-5.41237113402062,1270085963,1270085963
2025-10-22 17:45:00+00:00,2025-10-22 17:45:00+00:00,DATEADDED_UTC,2025-10-22,nigerianeye.com,https://www.nigerianeye.com/2025/10/police-arrest-officer-for-shooting-at.html,1270088999,TYRE 193 NIGERIA,actor1 TYRE actor2 NIGERIA event_code 193 event_root_code 19 country NI,193,19,TYRE,NIGERIA,NI,-10.0,8,1,8,-8.33333333333334,1270088999,1270088999
2025-10-22 18:00:00+00:00,2025-10-22 18:00:00+00:00,DATEADDED_UTC,2025-10-22,foxnews.com,https://www.foxnews.com/tech/ohio-lawmaker-proposes-comprehensive-ban-marrying-ai-systems-granting-legal-personhood,1270091833,OHIO 172,actor1 OHIO actor2 event_code 172 event_root_code 17 country US,172,17,OHIO,,US,-5.0,6,1,6,-0.93659942363113,1270091833,1270091833
2025-10-22 19:00:00+00:00,2025-10-22 19:00:00+00:00,DATEADDED_UTC,2025-10-22,kisscasper.com,https://kisscasper.com/ixp/101/p/wyoming-supreme-court-ruling/,1270101335,SUPREME COURT 173,actor1 SUPREME COURT actor2 event_code 173 event_root_code 17 country US,173,17,SUPREME COURT,,US,-5.0,6,1,6,-6.81003584229391,1270101335,1270101335
2025-10-22 19:15:00+00:00,2025-10-22 19:15:00+00:00,DATEADDED_UTC,2025-10-22,bozemandailychronicle.com,https://www.bozemandailychronicle.com/news/livingston-investigates-death-threat-mailed-to-city-manager/article_5f2a4f35-c2df-56af-b405-14c8b90171e8.html,1270103165,POLICE 134 CITY MANAGER,actor1 POLICE actor2 CITY MANAGER event_code 134 event_root_code 13 country US,134,13,POLICE,CITY MANAGER,US,-5.8,10,1,10,-4.41988950276243,1270103165,1270103165
2025-10-22 19:15:00+00:00,2025-10-22 19:15:00+00:00,DATEADDED_UTC,2025-10-22,americamagazine.org,https://www.americamagazine.org/vatican-dispatch/2025/10/22/pope-leo-religious-freedom-report/,1270103377,ERITREA 112 IRAN,actor1 ERITREA actor2 IRAN event_code 112 event_root_code 11 country CH,112,11,ERITREA,IRAN,CH,-2.0,6,1,6,-2.61584454409566,1270103377,1270103377
2025-10-22 19:15:00+00:00,2025-10-22 19:15:00+00:00,DATEADDED_UTC,2025-10-22,yahoo.com,https://www.yahoo.com/news/articles/american-missionary-reportedly-kidnapped-niger-183645574.html,1270103581,PRESIDENTIAL PALACE 181 NIAMEY,actor1 PRESIDENTIAL PALACE actor2 NIAMEY event_code 181 event_root_code 18 country NG,181,18,PRESIDENTIAL PALACE,NIAMEY,NG,-9.0,5,1,5,-2.08333333333333,1270103581,1270103581
2025-10-22 20:45:00+00:00,2025-10-22 20:45:00+00:00,DATEADDED_UTC,2025-10-22,yahoo.com,https://www.yahoo.com/news/articles/organized-crime-group-allegedly-stole-201119206.html,1270115923,SPAIN 173 GROUP OF SEVEN,actor1 SPAIN actor2 GROUP OF SEVEN event_code 173 event_root_code 17 country FR,173,17,SPAIN,GROUP OF SEVEN,FR,-5.0,10,1,10,-6.97278911564626,1270115923,1270115923
2025-10-22 21:00:00+00:00,2025-10-22 21:00:00+00:00,DATEADDED_UTC,2025-10-22,fox8live.com,https://www.fox8live.com/2025/10/22/court-finds-new-orleans-tenants-lawsuit-over-landlords-intimate-recording-be-frivolous/,1270118564,CIRCUIT COURT OF APPEALS 124 NEW ORLEANS,actor1 CIRCUIT COURT OF APPEALS actor2 NEW ORLEANS event_code 124 event_root_code 12 country,124,12,CIRCUIT COURT OF APPEALS,NEW ORLEANS,,-4.0,10,1,10,-4.28571428571429,1270118564,1270118564
2025-10-22 21:00:00+00:00,2025-10-22 21:00:00+00:00,DATEADDED_UTC,2025-10-22,ibtimes.co.uk,https://www.ibtimes.co.uk/scientists-baffled-interstellar-object-3i-atlas-flips-its-tail-alien-technology-cosmic-1749525,1270119176,NASA 120,actor1 NASA actor2 event_code 120 event_root_code 12 country,120,12,NASA,,,-4.0,10,1,10,-1.53203342618385,1270119176,1270119176
2025-10-22 21:30:00+00:00,2025-10-22 21:30:00+00:00,DATEADDED_UTC,2025-10-22,scmp.com,https://www.scmp.com/news/world/russia-central-asia/article/3329994/ukraine-war-us-vows-new-russia-sanctions-saying-putin-not-honest-trump-disappointed,1270123058,THE US 112 EUROPEAN UNION,actor1 THE US actor2 EUROPEAN UNION event_code 112 event_root_code 11 country HU,112,11,THE US,EUROPEAN UNION,HU,-2.0,10,1,10,-2.92682926829269,1270123058,1270123058
2025-10-22 22:45:00+00:00,2025-10-22 22:45:00+00:00,DATEADDED_UTC,2025-10-22,dailytimes.com.pk,https://dailytimes.com.pk/1388110/6-terrorists-killed-in-operation-against-fitna-al-hindustan-in-balochistan/,1270132563,RESIDENTS 111 GOVERNMENT,actor1 RESIDENTS actor2 GOVERNMENT event_code 111 event_root_code 11 country PK,111,11,RESIDENTS,GOVERNMENT,PK,-2.0,6,1,6,-7.12871287128713,1270132563,1270132563
2025-10-22 22:45:00+00:00,2025-10-22 22:45:00+00:00,DATEADDED_UTC,2025-10-22,catholicnewsagency.com,https://www.catholicnewsagency.com/news/267343/maduro-accuses-cardinal-porras-of-plotting-against-st-jose-gregorio-hernandezs-canonization,1270133648,VATICAN 173,actor1 VATICAN actor2 event_code 173 event_root_code 17 country VE,173,17,VATICAN,,VE,-5.0,10,1,10,-5.38827258320127,1270133648,1270133648
2025-10-22 23:00:00+00:00,2025-10-22 23:00:00+00:00,DATEADDED_UTC,2025-10-22,aninews.in,https://aninews.in/news/world/us/us-strikes-alleged-drug-vessel-in-pacific-killing-2-people-8th-strike-since-sept-220251023040635/,1270134690,PRESIDENT 112 COLOMBIAN,actor1 PRESIDENT actor2 COLOMBIAN event_code 112 event_root_code 11 country CO,112,11,PRESIDENT,COLOMBIAN,CO,-2.0,6,1,6,-11.8,1270134690,1270134690
2025-10-22 23:00:00+00:00,2025-10-22 23:00:00+00:00,DATEADDED_UTC,2025-10-22,kyivpost.com,https://www.kyivpost.com/post/62771,1270135277,WASHINGTON 163 RUSSIA,actor1 WASHINGTON actor2 RUSSIA event_code 163 event_root_code 16 country RS,163,16,WASHINGTON,RUSSIA,RS,-8.0,8,1,8,-5.3921568627451,1270135277,1270135277
2025-10-22 23:15:00+00:00,2025-10-22 23:15:00+00:00,DATEADDED_UTC,2025-10-22,earthisland.org,https://www.earthisland.org/journal/index.php/articles/entry/oil-and-gas-companies-used-banned-toxic-chemicals-near-the-rocky-mountains,1270136139,COMPANIES 130 REGULATOR,actor1 COMPANIES actor2 REGULATOR event_code 130 event_root_code 13 country US,130,13,COMPANIES,REGULATOR,US,-4.4,5,1,5,-1.77394830207806,1270136139,1270136139
2025-10-22 23:15:00+00:00,2025-10-22 23:15:00+00:00,DATEADDED_UTC,2025-10-22,indiablooms.com,https://www.indiablooms.com/news/political-storm-in-bengal-over-alleged-vandalism-of-kali-idol-bjp-attacks-mamata-banerjee-govt/details,1270136617,CONGRESS 112 THE OPPOSITION,actor1 CONGRESS actor2 THE OPPOSITION event_code 112 event_root_code 11 country,112,11,CONGRESS,THE OPPOSITION,,-2.0,5,1,5,-3.71584699453552,1270136617,1270136617
2025-10-22 23:45:00+00:00,2025-10-22 23:45:00+00:00,DATEADDED_UTC,2025-10-22,playbill.com,https://playbill.com/article/u-s-senators-encourage-local-802-and-broadway-league-to-prevent-a-strike,1270139851,ACTOR 143 NEW YORK,actor1 ACTOR actor2 NEW YORK event_code 143 event_root_code 14 country US,143,14,ACTOR,NEW YORK,US,-6.5,8,1,8,-0.89605734767025,1270139851,1270139851
2025-10-23 00:30:00+00:00,2025-10-23 00:30:00+00:00,DATEADDED_UTC,2025-10-23,hometownregister.com,https://www.hometownregister.com/news/national/newsom-bonta-vow-suit-over-national-guard-deployment/article_e0dc52fe-65e9-5968-a1ac-d51ea9ed0f4c.html,1270147497,ATTORNEY GENERAL 154 NATIONAL GUARD,actor1 ATTORNEY GENERAL actor2 NATIONAL GUARD event_code 154 event_root_code 15 country US,154,15,ATTORNEY GENERAL,NATIONAL GUARD,US,-7.2,12,2,12,-5.64334085778781,1270147497,1270147497
2025-10-23 00:45:00+00:00,2025-10-23 00:45:00+00:00,DATEADDED_UTC,2025-10-23,grenadachronicle.com,https://grenadachronicle.com/after-icj-ruling-can-un-relief-agency-unrwa-resume-full-gaza-operations/,1270150594,PALESTINIAN 112 ISRAEL,actor1 PALESTINIAN actor2 ISRAEL event_code 112 event_root_code 11 country IS,112,11,PALESTINIAN,ISRAEL,IS,-2.0,6,1,6,-4.88676996424315,1270150594,1270150594
2025-10-23 01:30:00+00:00,2025-10-23 01:30:00+00:00,DATEADDED_UTC,2025-10-23,amren.com,https://www.amren.com/news/2025/10/denmark-72-of-gang-crime-convicts-have-non-western-background/,1270156540,SOMALIA 173 LEBANON,actor1 SOMALIA actor2 LEBANON event_code 173 event_root_code 17 country SO,173,17,SOMALIA,LEBANON,SO,-5.0,6,1,6,-5.15463917525774,1270156540,1270156540
2025-10-23 03:30:00+00:00,2025-10-23 03:30:00+00:00,DATEADDED_UTC,2025-10-23,kcrg.com,https://www.kcrg.com/2025/10/23/how-candidates-dubuque-mayor-differ-their-vision-citys-future/,1270169307,MAYOR 110,actor1 MAYOR actor2 event_code 110 event_root_code 11 country US,110,11,MAYOR,,US,-2.0,6,1,6,-0.30864197530864,1270169307,1270169307
2025-10-23 03:45:00+00:00,2025-10-23 03:45:00+00:00,DATEADDED_UTC,2025-10-23,indianexpress.com,https://indianexpress.com/article/india/old-enmity-lingering-case-and-2-hired-gunmen-how-police-cracked-bjp-leaders-murder-that-shook-odisha-10321565/,1270171084,GUNMEN 190 POLICE,actor1 GUNMEN actor2 POLICE event_code 190 event_root_code 19 country IN,190,19,GUNMEN,POLICE,IN,-10.0,5,1,5,-9.55284552845525,1270171084,1270171084
2025-10-23 04:30:00+00:00,2025-10-23 04:30:00+00:00,DATEADDED_UTC,2025-10-23,kstatecollegian.com,https://kstatecollegian.com/2025/10/22/protestors-against-trump-gather-on-poyntz-for-no-kings-day/,1270175059,141 PRESIDENT,actor1 actor2 PRESIDENT event_code 141 event_root_code 14 country US,141,14,,PRESIDENT,US,-6.5,6,1,6,-2.7992277992278,1270175059,1270175059
2025-10-23 06:15:00+00:00,2025-10-23 06:15:00+00:00,DATEADDED_UTC,2025-10-23,ewn.co.za,https://www.ewn.co.za/2025/10/23/trump-slaps-tremendous-sanctions-on-russian-oil-for-ukraine-war,1270188403,RUSSIAN 163 UKRAINE,actor1 RUSSIAN actor2 UKRAINE event_code 163 event_root_code 16 country BE,163,16,RUSSIAN,UKRAINE,BE,-8.0,6,1,6,-4.41717791411043,1270188403,1270188403
2025-10-23 07:30:00+00:00,2025-10-23 07:30:00+00:00,DATEADDED_UTC,2025-10-23,ghanaweb.com,https://www.ghanaweb.com/GhanaHomePage/NewsArchive/Dafeamekpor-takes-on-former-UG-VC-over-Rawlings-led-with-anger-comment-2006332,1270198727,MEMBER OF PARLIAMENT 111 CHANCELLOR,actor1 MEMBER OF PARLIAMENT actor2 CHANCELLOR event_code 111 event_root_code 11 country NI,111,11,MEMBER OF PARLIAMENT,CHANCELLOR,NI,-2.0,8,1,8,-2.21774193548387,1270198727,1270198727
2025-10-23 07:45:00+00:00,2025-10-23 07:45:00+00:00,DATEADDED_UTC,2025-10-23,brahmand.com,https://www.brahmand.com/news-detail/21813,1270201019,ARMY 190,actor1 ARMY actor2 event_code 190 event_root_code 19 country IN,190,19,ARMY,,IN,-10.0,5,1,5,-0.93808630393996,1270201019,1270201019
